10.752604224532153,17.14
12.500341965087173,16.6
13.560339139607303,16.05
13.999236784276908,15.03
13.969581170817461,13.9
13.808262128064497,13.43
13.659260463319004,13.31
13.620609003417503,13.53
13.931100265112851,14.66
14.812978439201839,16.89
14.99922830414726,19.36
14.999377162287882,20.98
14.999937145682683,23.64
14.999472176025613,24.26
14.999744183243868,25.09
14.999241444427154,25.6
14.999986109918117,25.84
14.999691930628682,26.16
14.999223024695198,25.01
14.999196414999046,23.81
14.999597153300002,24.11
14.999769272598508,22.63
14.999231855678536,15.95
14.999368427906067,16.56
14.999743185178067,15.67
14.999717324802079,15.33
14.990852573249075,14.97
14.999190772647536,15.51
14.886041320592021,14.62
14.842463677658532,14.74
14.743234780897794,14.51
14.834756282306287,15.05
14.9996374918095,17.72
14.999904975130931,18.35
14.999247838827497,20.53
14.999879358280564,21.63
14.999691238551645,22.38
14.999343206693066,24.49
14.999809553364754,25.41
14.999400183149703,25.9
14.999403013120855,26.27
14.999698015412331,26.0
14.99953071703998,23.81
14.999660714921106,21.62
14.9992997260206,20.22
14.999405944799774,18.98
14.999754776968098,17.91
14.999199563139415,16.83
14.999719223061232,15.32
14.578671863343823,13.59
13.85809484071324,12.17
13.145804123118511,11.48
12.484413568810968,10.94
11.94596378791574,10.69
11.403544690578016,10.14
11.14716396912743,10.55
11.594824564094445,12.64
12.923227763789505,16.04
14.687926883845778,18.85
14.999434841724122,21.98
14.999750833344393,23.82
14.999210108639522,25.24
14.999764979155954,25.92
14.999541094814145,26.61
14.999968837301218,27.36
14.999420247964023,24.03
14.999999567394681,21.35
14.999220625206645,20.37
14.99961988214891,19.18
14.99958589961789,17.96
14.999437601150595,16.97
14.99956965643874,16.0
14.9999112703802,15.3
14.919378578034673,14.73
14.916580587820947,14.91
14.992167690822148,15.17
14.999702444987879,15.43
14.999202211420515,15.56
14.999947818225401,15.64
14.999828744285129,15.7
14.999395978756896,15.99
14.999333457961418,16.07
14.9997106769567,16.66
14.999848536737767,17.85
14.999277865613887,20.02
14.999819582569234,22.05
14.99962885433077,22.42
14.999572719272667,23.38
14.999976203090629,23.72
14.99959030203904,23.19
14.999507230385186,22.34
14.999422913478156,20.6
14.999198255549029,19.07
14.999404320473044,17.24
14.999960103930146,15.6
14.773112386298065,14.24
14.314980807009777,13.24
13.843948846511118,12.74
13.486705665929046,12.65
13.089449293908773,12.16
12.760083215105576,11.99
12.532323022611406,12.0
12.303802136337183,11.77
12.110755178972743,11.66
11.981573304705226,11.68
12.118974554952766,12.44
12.460676259623694,13.26
13.383658951916239,15.55
14.726108891589602,17.89
14.999170393961075,19.58
14.999336411037415,20.98
14.999938255137875,21.67
14.99942780905464,22.11
14.999587257013314,21.36
14.999391705270694,20.44
14.999604450181462,19.41
14.99957713955058,18.67
14.999667138865393,18.48
14.999697378663777,18.0
14.999514349094447,17.5
14.999284816159673,16.61
14.99990260684388,16.29
14.999434084837658,16.72
14.999994148805538,16.74
14.999441375414298,15.32
14.999336687987244,15.16
14.739814201221128,14.13
14.683158498675214,14.55
14.999558284404081,18.64
14.999478485833688,20.64
14.999199942045944,21.31
14.99945283988778,23.2
14.99956589032567,25.17
14.999436411207551,26.74
14.999709210332691,27.29
14.999750130773315,27.46
14.999311329749208,28.17
14.999232101680251,27.65
14.999902704338178,26.35
14.999479060694235,24.24
14.999208053161773,22.72
14.999289193866955,19.62
14.999517731157788,16.6
14.925071127572009,14.75
14.448523021328324,13.33
14.191987587660005,13.59
13.922334830231344,13.29
13.808034758912891,13.54
13.781718325608692,13.72
13.667575005335822,13.4
13.75796960782791,13.97
13.904989027676931,14.25
14.922428735588369,17.32
14.99998812143946,18.99
14.999858302461108,20.82
14.999645606648803,22.44
14.999687876434258,23.28
14.999597743319535,24.06
14.99976424577187,24.69
14.999615408045013,25.8
14.999496981449322,26.87
14.999807942543267,26.3
14.999678907467738,22.3
14.999247468365605,20.89
14.9991643249592,20.46
14.999494012138022,19.86
14.999614351003792,18.02
14.99980225176827,16.32
14.999290690885868,16.1
14.999880739541238,15.73
14.99944865079717,15.47
14.999605291419227,15.74
14.99977903100607,15.76
14.999902805803686,15.63
14.990982726171076,14.97
14.999397149682773,15.37
14.999182746141503,18.78
14.999604272416994,22.41
14.999323262450115,22.68
14.999205312202454,23.11
14.999200255682375,24.37
14.9993306986947,24.54
14.999877505109392,25.18
14.999683627080286,25.63
14.999654717458295,25.93
14.999743903872828,26.21
14.999320795191268,24.76
14.999450842342215,22.81
14.999180489055313,21.31
14.999553357462624,18.85
14.554629456044513,13.51
14.362079972157629,13.91
14.125377314331633,13.57
13.9055411226947,13.39
13.793269491255426,13.53
13.681655651347043,13.42
13.561527741578782,13.28
13.411485437569064,13.06
13.228481783245378,12.8
13.426294398103652,13.89
14.14369054350391,15.83
14.999558972957416,17.45
14.999325583805522,19.83
14.999506651470405,21.72
14.99917931288057,24.51
14.999418537061016,24.94
14.999565627204941,25.72
14.999448819727386,26.14
14.999465920045978,27.11
14.999927009112142,27.23
14.999281032108385,25.98
14.999819307162149,23.31
14.999281769452436,22.27
14.99948231654997,21.66
14.999207507965464,21.63
14.999799874101647,21.05
14.999490457112055,19.09
14.999766375693396,18.33
14.99982458972521,17.43
14.99932613550119,16.7
14.999549030699399,16.45
14.999865871394013,15.8
14.99962224516294,15.4
14.999254831261776,16.42
14.999299532029518,18.65
14.999772509227869,20.77
14.999454867037237,22.66
14.99940558444413,24.6
14.999336164090073,26.14
14.999964173768115,27.06
14.999918530381361,28.16
14.99991050721556,28.58
14.99924601518823,28.94
14.999652244971992,28.63
14.999505016949877,27.52
14.99982691362007,25.81
14.999229628822308,24.84
14.999499646894833,23.9
14.999926305852508,22.9
14.99947229243792,21.93
14.999193371932744,21.29
14.999527021044218,20.43
14.999534491318553,19.64
14.999728109048435,19.43
14.999790803750614,18.25
14.999387109649312,15.86
14.999261525814097,15.27
14.853252752971965,14.51
14.768716952737195,14.57
14.676565871543236,14.46
14.082590659555722,12.69
13.76182585015646,13.01
13.47405591032143,12.8
13.251374338631473,12.73
13.149205496619217,12.91
13.13148746044144,13.09
13.295552288272132,13.68
13.488241075602408,13.94
13.772641956679823,14.44
13.753915540208768,13.71
13.689956058431726,13.54
13.558370533546237,13.25
13.406279306654886,13.05
13.20087591353504,12.72
13.128785190539466,12.96
13.165055722572324,13.25
13.094702941157111,12.93
13.000493421540996,12.78
13.131996154917056,13.44
13.131398791983226,13.13
