8.066030005743265,17.14
8.127681875298366,16.6
8.184914994693774,16.05
8.234365870209475,15.03
8.275296051186423,13.9
8.312535124637735,13.43
8.348638257506657,13.31
8.386069914576106,13.53
8.431394601619147,14.66
8.492502015517953,16.89
8.571011966757588,19.36
8.66065808832248,20.98
8.768873190341997,23.64
8.8807855746102,24.26
8.99788563167829,25.09
9.117824111666327,25.6
9.238629950828972,25.84
9.360874826269963,26.16
9.473928636455794,25.01
9.577496565828955,23.81
9.682483577341248,24.11
9.776020183878357,22.63
9.820622801243491,15.95
9.869310012965585,16.56
9.911215876549697,15.67
9.950362741625511,15.33
9.986626054207523,14.97
10.026528506435408,15.51
10.060220928139428,14.62
10.094546402933744,14.74
10.126933090173516,14.51
10.163043044624166,15.05
10.218472185938388,17.72
10.278115717980146,18.35
10.353311745423559,20.53
10.436024555687045,21.63
10.523631817004771,22.38
10.626073024521638,24.49
10.734510902670458,25.41
10.845747481526072,25.9
10.958882051110265,26.27
11.069206386320326,26.0
11.162658188922645,23.81
11.239361216403168,21.62
11.305232849544314,20.22
11.361526110899169,18.98
11.40955818078323,17.91
11.449316305297774,16.83
11.477707187337096,15.32
11.493200537041412,13.59
11.498164759187343,12.17
11.498031523414019,11.48
11.493938446220149,10.94
11.488041678777035,10.69
11.478153996056117,10.14
11.471346126259775,10.55
11.479918026443602,12.64
11.513365541046273,16.04
11.567178650026184,18.85
11.643555126628561,21.98
11.732867516202356,23.82
11.831940299018953,25.24
11.935274095495503,25.92
12.042911000232612,26.61
12.155259541544158,27.36
12.242358974666272,24.03
12.309162150126113,21.35
12.368287181925302,20.37
12.418250069713935,19.18
12.458897970956166,17.96
12.491986225041412,16.97
12.51771697783154,16.0
12.53812460483307,15.3
12.554201680796226,14.73
12.571481106723095,14.91
12.590540851511062,15.17
12.611367856789368,15.43
12.6329956295443,15.56
12.655051553796179,15.64
12.677385792129915,15.7
12.701683318519411,15.99
12.726389414164963,16.07
12.755241855474988,16.66
12.792611139278275,17.85
12.845622948245744,20.02
12.913135667892524,22.05
12.982867086191083,22.42
12.990914839737384,23.38
13.001397413024874,23.72
13.007915628025085,23.19
13.00815141089583,22.34
12.995622826350113,20.6
12.971963817478283,19.07
12.935055569441781,17.24
12.954602535543113,15.6
12.964030732385183,14.24
12.966054925406704,13.24
12.964396846569,12.74
12.962090793042412,12.65
12.95620757785713,12.16
12.949120590768523,11.99
12.94215893415719,12.0
12.933561324883009,11.77
12.924219944342386,11.66
12.9150937784097,11.68
12.911609037086375,12.44
12.914164432337396,13.26
12.933497889312704,15.55
12.969853085926877,17.89
12.950123867422937,19.58
12.940808148948847,20.98
12.936621805964316,21.67
12.935693502918419,22.11
12.997484522512474,21.36
12.983860602080162,20.44
12.962781716153746,19.41
12.936429652113299,18.67
12.977090905844506,18.48
12.945719536943388,18.0
12.979124498340155,17.5
12.937542772655453,16.61
12.96213254159309,16.29
12.989695933527457,16.72
12.948990198381678,16.74
12.966381198241457,15.32
12.982471061829434,15.16
12.990888013791926,14.13
12.934110214694904,14.55
12.975962057056936,18.64
12.963962970551098,20.64
12.956966244646932,21.31
12.963883704070756,23.2
12.985200078321759,25.17
13.017875813761338,26.74
13.05434604478094,27.29
13.091795696548624,27.46
13.134178403845569,28.17
13.17243611867008,27.65
13.20087791467596,26.35
13.21363456212231,24.24
13.21514867036759,22.72
13.193913639665917,19.62
13.150683119479137,16.6
13.094200217227703,14.75
13.027716122387538,13.33
12.96362673921989,13.59
12.966020637941266,13.29
12.970230690130112,13.54
12.975730135115079,13.72
12.978842090685944,13.4
12.986112084698679,13.97
12.995382512236676,14.25
12.958889279553906,17.32
12.934912917763043,18.99
12.992748844146789,20.82
12.993829358035057,22.44
13.001063220026476,23.28
13.013965205274312,24.06
13.031393511535542,24.69
13.056835666647013,25.8
13.089939496257507,26.87
13.118619650095326,26.3
13.117750041657734,22.3
13.106544673989898,20.89
13.092267510757493,20.46
13.073694158717625,19.86
13.041760916491873,18.02
12.997592655781272,16.32
12.952134695740353,16.1
12.972509919446258,15.73
12.99082863310618,15.47
12.942779740363113,15.74
12.963443626740501,15.76
12.983002416198815,15.63
12.997576744266832,14.97
12.946764460860472,15.37
12.989550365150702,18.78
12.990434293918275,22.41
12.993292148543885,22.68
12.99928302648523,23.11
13.014471872503721,24.37
13.030796235024653,24.54
13.051695164431196,25.18
13.075741485574978,25.63
13.101811885399083,25.93
13.129744820602857,26.21
13.146837340279308,24.76
13.149501532535723,22.81
13.141143909218455,21.31
13.114803858245251,18.85
13.049488911695752,13.51
12.987586980210413,13.91
12.991858892008745,13.57
12.994779197082357,13.39
12.998704961076305,13.53
12.933581446007475,13.42
12.936122373936072,13.28
12.937030997669318,13.06
12.936025895936028,12.8
12.943023152336524,13.89
12.964198692782892,15.83
12.997101369883412,17.45
12.979006001673904,19.83
12.974906225662426,21.72
12.991300750762509,24.51
13.0107290097388,24.94
13.0357359479059,25.72
13.063640100702084,26.14
13.098454384673365,27.11
13.133893493044148,27.23
13.159904099121023,25.98
13.166139873377194,23.31
13.164701665775102,22.27
13.15879974906517,21.66
13.152721076543079,21.63
13.142432777507054,21.05
13.11784363673898,19.09
13.087860368059225,18.33
13.05149565766545,17.43
13.010043236872482,16.7
12.967061150989867,16.45
12.987840330853347,15.8
12.937319508055724,15.4
12.962864445029718,16.42
12.936365077197093,18.65
12.993823609739241,20.77
12.996509907255348,22.66
13.013406109051585,24.6
13.04147404785326,26.14
13.076084174013522,27.06
13.1185087744682,28.16
13.163702833621898,28.58
13.211205946947103,28.94
13.256086828770162,28.63
13.292496833231118,27.52
13.316097183289983,25.81
13.332409624401041,24.84
13.34170765776148,23.9
13.343602642030907,22.9
13.338368922942124,21.93
13.32847928876822,21.29
13.312354223073624,20.43
13.290552901268738,19.64
13.26737117049892,19.43
13.235704351922108,18.25
13.186739514585755,15.86
13.133806265802264,15.27
13.075686788871225,14.51
